Gnucap 2009.12.07 RCS 26.136
The Gnu Circuit Analysis Package
Never trust any version less than 1.0
Copyright 1982-2009, Albert Davis
Gnucap comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome
to redistribute it under the terms of 
the GNU General Public License, version 3 or later.
See the file "COPYING" for details.
******************************************************************************** 
#Freq       VDB(R3)    VDB(2)     VP(R3)     VP(2)     
 1.4564E+3 -37.849    -12.226E-6  1.5581     123.87E-6 
 1.4567E+3 -37.847    -12.226E-6  1.5581     123.84E-6 
 1.457E+3  -37.845    -12.226E-6  1.5581     123.81E-6 
 1.4574E+3 -37.843    -12.226E-6  1.5581     123.79E-6 
 1.4577E+3 -37.841    -12.226E-6  1.5581     123.76E-6 
 1.458E+3  -37.839    -12.226E-6  1.5581     123.73E-6 
 1.4584E+3 -37.837    -12.226E-6  1.5581     123.7E-6  
 1.4587E+3 -37.835    -12.226E-6  1.5581     123.67E-6 
 1.459E+3  -37.833    -12.226E-6  1.5581     123.64E-6 
 1.4594E+3 -37.831    -12.226E-6  1.5581     123.61E-6 
 1.4597E+3 -37.829    -12.226E-6  1.5581     123.59E-6 
 1.4601E+3 -37.827    -12.226E-6  1.5581     123.56E-6 
 1.4604E+3 -37.825    -12.225E-6  1.5581     123.53E-6 
 1.4607E+3 -37.823    -12.225E-6  1.5581     123.5E-6  
 1.4611E+3 -37.821    -12.225E-6  1.5581     123.47E-6 
 1.4614E+3 -37.819    -12.225E-6  1.5581     123.44E-6 
 1.4617E+3 -37.817    -12.225E-6  1.5581     123.42E-6 
 1.4621E+3 -37.815    -12.225E-6  1.5581     123.39E-6 
 1.4624E+3 -37.813    -12.225E-6  1.5581     123.36E-6 
 1.4627E+3 -37.811    -12.225E-6  1.5581     123.33E-6 
 1.4631E+3 -37.809    -12.225E-6  1.5581     123.3E-6  
 1.4634E+3 -37.807    -12.225E-6  1.558      123.27E-6 
 1.4638E+3 -37.805    -12.225E-6  1.558      123.25E-6 
 1.4641E+3 -37.803    -12.225E-6  1.558      123.22E-6 
 1.4644E+3 -37.801    -12.225E-6  1.558      123.19E-6 
 1.4648E+3 -37.799    -12.225E-6  1.558      123.16E-6 
 1.4651E+3 -37.797    -12.225E-6  1.558      123.13E-6 
 1.4654E+3 -37.795    -12.225E-6  1.558      123.1E-6  
 1.4658E+3 -37.793    -12.225E-6  1.558      123.08E-6 
 1.4661E+3 -37.791    -12.225E-6  1.558      123.05E-6 
 1.4665E+3 -37.789    -12.225E-6  1.558      123.02E-6 
 1.4668E+3 -37.787    -12.225E-6  1.558      122.99E-6 
 1.4671E+3 -37.785    -12.225E-6  1.558      122.96E-6 
 1.4675E+3 -37.783    -12.225E-6  1.558      122.93E-6 
 1.4678E+3 -37.781    -12.225E-6  1.558      122.91E-6 
 1.4681E+3 -37.779    -12.225E-6  1.558      122.88E-6 
 1.4685E+3 -37.777    -12.225E-6  1.558      122.85E-6 
 1.4688E+3 -37.775    -12.225E-6  1.558      122.82E-6 
 1.4692E+3 -37.773    -12.225E-6  1.558      122.79E-6 
 1.4695E+3 -37.771    -12.225E-6  1.558      122.76E-6 
 1.4698E+3 -37.769    -12.225E-6  1.558      122.74E-6 
 1.4702E+3 -37.767    -12.225E-6  1.558      122.71E-6 
 1.4705E+3 -37.765    -12.225E-6  1.558      122.68E-6 
 1.4709E+3 -37.763    -12.225E-6  1.558      122.65E-6 
 1.4712E+3 -37.761    -12.224E-6  1.558      122.62E-6 
 1.4715E+3 -37.759    -12.224E-6  1.558      122.59E-6 
 1.4719E+3 -37.757    -12.224E-6  1.558      122.57E-6 
 1.4722E+3 -37.755    -12.224E-6  1.558      122.54E-6 
 1.4725E+3 -37.753    -12.224E-6  1.558      122.51E-6 
 1.4729E+3 -37.751    -12.224E-6  1.558      122.48E-6 
 1.4732E+3 -37.749    -12.224E-6  1.558      122.45E-6 
 1.4736E+3 -37.747    -12.224E-6  1.558      122.43E-6 
 1.4739E+3 -37.745    -12.224E-6  1.558      122.4E-6  
 1.4742E+3 -37.743    -12.224E-6  1.558      122.37E-6 
 1.4746E+3 -37.741    -12.224E-6  1.5579     122.34E-6 
 1.4749E+3 -37.739    -12.224E-6  1.5579     122.31E-6 
 1.4753E+3 -37.737    -12.224E-6  1.5579     122.28E-6 
 1.4756E+3 -37.735    -12.224E-6  1.5579     122.26E-6 
 1.4759E+3 -37.733    -12.224E-6  1.5579     122.23E-6 
 1.4763E+3 -37.731    -12.224E-6  1.5579     122.2E-6  
 1.4766E+3 -37.729    -12.224E-6  1.5579     122.17E-6 
 1.477E+3  -37.727    -12.224E-6  1.5579     122.14E-6 
 1.4773E+3 -37.725    -12.224E-6  1.5579     122.12E-6 
 1.4776E+3 -37.723    -12.224E-6  1.5579     122.09E-6 
 1.478E+3  -37.721    -12.224E-6  1.5579     122.06E-6 
 1.4783E+3 -37.719    -12.224E-6  1.5579     122.03E-6 
 1.4787E+3 -37.717    -12.224E-6  1.5579     122.E-6   
 1.479E+3  -37.715    -12.224E-6  1.5579     121.98E-6 
 1.4793E+3 -37.713    -12.224E-6  1.5579     121.95E-6 
 1.4797E+3 -37.711    -12.224E-6  1.5579     121.92E-6 
 1.48E+3   -37.709    -12.224E-6  1.5579     121.89E-6 
 1.4804E+3 -37.707    -12.224E-6  1.5579     121.86E-6 
 1.4807E+3 -37.705    -12.224E-6  1.5579     121.84E-6 
 1.4811E+3 -37.703    -12.224E-6  1.5579     121.81E-6 
 1.4814E+3 -37.701    -12.224E-6  1.5579     121.78E-6 
 1.4817E+3 -37.699    -12.224E-6  1.5579     121.75E-6 
 1.4821E+3 -37.697    -12.224E-6  1.5579     121.72E-6 
 1.4824E+3 -37.695    -12.223E-6  1.5579     121.69E-6 
 1.4828E+3 -37.693    -12.223E-6  1.5579     121.67E-6 
 1.4831E+3 -37.691    -12.223E-6  1.5579     121.64E-6 
 1.4834E+3 -37.689    -12.223E-6  1.5579     121.61E-6 
 1.4838E+3 -37.687    -12.223E-6  1.5579     121.58E-6 
 1.4841E+3 -37.685    -12.223E-6  1.5579     121.55E-6 
 1.4845E+3 -37.683    -12.223E-6  1.5579     121.53E-6 
 1.4848E+3 -37.681    -12.223E-6  1.5579     121.5E-6  
 1.4851E+3 -37.679    -12.223E-6  1.5579     121.47E-6 
 1.4855E+3 -37.677    -12.223E-6  1.5579     121.44E-6 
 1.4858E+3 -37.675    -12.223E-6  1.5578     121.42E-6 
 1.4862E+3 -37.673    -12.223E-6  1.5578     121.39E-6 
 1.4865E+3 -37.671    -12.223E-6  1.5578     121.36E-6 
 1.4869E+3 -37.669    -12.223E-6  1.5578     121.33E-6 
 1.4872E+3 -37.667    -12.223E-6  1.5578     121.3E-6  
 1.4875E+3 -37.665    -12.223E-6  1.5578     121.28E-6 
 1.4879E+3 -37.663    -12.223E-6  1.5578     121.25E-6 
 1.4882E+3 -37.661    -12.223E-6  1.5578     121.22E-6 
 1.4886E+3 -37.659    -12.223E-6  1.5578     121.19E-6 
 1.4889E+3 -37.657    -12.223E-6  1.5578     121.16E-6 
 1.4893E+3 -37.655    -12.223E-6  1.5578     121.14E-6 
 1.4896E+3 -37.653    -12.223E-6  1.5578     121.11E-6 
 1.4899E+3 -37.651    -12.223E-6  1.5578     121.08E-6 
 1.4903E+3 -37.649    -12.223E-6  1.5578     121.05E-6 
 1.4906E+3 -37.647    -12.223E-6  1.5578     121.02E-6 
 1.491E+3  -37.645    -12.223E-6  1.5578     121.E-6   
 1.4913E+3 -37.643    -12.223E-6  1.5578     120.97E-6 
 1.4917E+3 -37.641    -12.223E-6  1.5578     120.94E-6 
 1.492E+3  -37.639    -12.223E-6  1.5578     120.91E-6 
 1.4923E+3 -37.637    -12.223E-6  1.5578     120.89E-6 
 1.4927E+3 -37.635    -12.223E-6  1.5578     120.86E-6 
 1.493E+3  -37.633    -12.223E-6  1.5578     120.83E-6 
 1.4934E+3 -37.631    -12.223E-6  1.5578     120.8E-6  
 1.4937E+3 -37.629    -12.222E-6  1.5578     120.77E-6 
 1.4941E+3 -37.627    -12.222E-6  1.5578     120.75E-6 
 1.4944E+3 -37.625    -12.222E-6  1.5578     120.72E-6 
 1.4948E+3 -37.623    -12.222E-6  1.5578     120.69E-6 
 1.4951E+3 -37.621    -12.222E-6  1.5578     120.66E-6 
 1.4954E+3 -37.619    -12.222E-6  1.5578     120.64E-6 
 1.4958E+3 -37.617    -12.222E-6  1.5578     120.61E-6 
 1.4961E+3 -37.615    -12.222E-6  1.5578     120.58E-6 
 1.4965E+3 -37.613    -12.222E-6  1.5578     120.55E-6 
 1.4968E+3 -37.611    -12.222E-6  1.5578     120.52E-6 
 1.4972E+3 -37.609    -12.222E-6  1.5577     120.5E-6  
 1.4975E+3 -37.607    -12.222E-6  1.5577     120.47E-6 
 1.4979E+3 -37.605    -12.222E-6  1.5577     120.44E-6 
 1.4982E+3 -37.603    -12.222E-6  1.5577     120.41E-6 
 1.4985E+3 -37.601    -12.222E-6  1.5577     120.39E-6 
 1.4989E+3 -37.599    -12.222E-6  1.5577     120.36E-6 
 1.4992E+3 -37.597    -12.222E-6  1.5577     120.33E-6 
 1.4996E+3 -37.595    -12.222E-6  1.5577     120.3E-6  
 1.4999E+3 -37.593    -12.222E-6  1.5577     120.27E-6 
 1.5003E+3 -37.591    -12.222E-6  1.5577     120.25E-6 
 1.5006E+3 -37.589    -12.222E-6  1.5577     120.22E-6 
 1.501E+3  -37.587    -12.222E-6  1.5577     120.19E-6 
 1.5013E+3 -37.585    -12.222E-6  1.5577     120.16E-6 
 1.5017E+3 -37.583    -12.222E-6  1.5577     120.14E-6 
 1.502E+3  -37.581    -12.222E-6  1.5577     120.11E-6 
 1.5023E+3 -37.579    -12.222E-6  1.5577     120.08E-6 
 1.5027E+3 -37.577    -12.222E-6  1.5577     120.05E-6 
 1.503E+3  -37.575    -12.222E-6  1.5577     120.03E-6 
 1.5034E+3 -37.573    -12.222E-6  1.5577     120.E-6   
 1.5037E+3 -37.571    -12.222E-6  1.5577     119.97E-6 
 1.5041E+3 -37.569    -12.222E-6  1.5577     119.94E-6 
 1.5044E+3 -37.567    -12.222E-6  1.5577     119.92E-6 
 1.5048E+3 -37.565    -12.222E-6  1.5577     119.89E-6 
 1.5051E+3 -37.563    -12.221E-6  1.5577     119.86E-6 
 1.5055E+3 -37.561    -12.221E-6  1.5577     119.83E-6 
 1.5058E+3 -37.559    -12.221E-6  1.5577     119.8E-6  
 1.5062E+3 -37.557    -12.221E-6  1.5577     119.78E-6 
 1.5065E+3 -37.555    -12.221E-6  1.5577     119.75E-6 
 1.5068E+3 -37.553    -12.221E-6  1.5577     119.72E-6 
 1.5072E+3 -37.551    -12.221E-6  1.5577     119.69E-6 
 1.5075E+3 -37.549    -12.221E-6  1.5577     119.67E-6 
 1.5079E+3 -37.547    -12.221E-6  1.5577     119.64E-6 
 1.5082E+3 -37.545    -12.221E-6  1.5576     119.61E-6 
 1.5086E+3 -37.543    -12.221E-6  1.5576     119.58E-6 
 1.5089E+3 -37.541    -12.221E-6  1.5576     119.56E-6 
 1.5093E+3 -37.539    -12.221E-6  1.5576     119.53E-6 
 1.5096E+3 -37.537    -12.221E-6  1.5576     119.5E-6  
 1.51E+3   -37.535    -12.221E-6  1.5576     119.47E-6 
 1.5103E+3 -37.533    -12.221E-6  1.5576     119.45E-6 
 1.5107E+3 -37.531    -12.221E-6  1.5576     119.42E-6 
 1.511E+3  -37.529    -12.221E-6  1.5576     119.39E-6 
 1.5114E+3 -37.527    -12.221E-6  1.5576     119.36E-6 
 1.5117E+3 -37.525    -12.221E-6  1.5576     119.34E-6 
 1.5121E+3 -37.523    -12.221E-6  1.5576     119.31E-6 
 1.5124E+3 -37.521    -12.221E-6  1.5576     119.28E-6 
 1.5128E+3 -37.519    -12.221E-6  1.5576     119.25E-6 
 1.5131E+3 -37.517    -12.221E-6  1.5576     119.23E-6 
 1.5135E+3 -37.515    -12.221E-6  1.5576     119.2E-6  
 1.5138E+3 -37.513    -12.221E-6  1.5576     119.17E-6 
 1.5142E+3 -37.511    -12.221E-6  1.5576     119.14E-6 
 1.5145E+3 -37.509    -12.221E-6  1.5576     119.12E-6 
 1.5149E+3 -37.507    -12.221E-6  1.5576     119.09E-6 
 1.5152E+3 -37.505    -12.221E-6  1.5576     119.06E-6 
 1.5155E+3 -37.503    -12.221E-6  1.5576     119.04E-6 
 1.5159E+3 -37.501    -12.221E-6  1.5576     119.01E-6 
 1.5162E+3 -37.499    -12.221E-6  1.5576     118.98E-6 
 1.5166E+3 -37.497    -12.221E-6  1.5576     118.95E-6 
 1.5169E+3 -37.495    -12.22E-6   1.5576     118.93E-6 
 1.5173E+3 -37.493    -12.22E-6   1.5576     118.9E-6  
 1.5176E+3 -37.491    -12.22E-6   1.5576     118.87E-6 
 1.518E+3  -37.489    -12.22E-6   1.5576     118.84E-6 
 1.5183E+3 -37.487    -12.22E-6   1.5576     118.82E-6 
 1.5187E+3 -37.485    -12.22E-6   1.5576     118.79E-6 
 1.519E+3  -37.483    -12.22E-6   1.5576     118.76E-6 
 1.5194E+3 -37.481    -12.22E-6   1.5576     118.73E-6 
 1.5197E+3 -37.479    -12.22E-6   1.5575     118.71E-6 
 1.5201E+3 -37.477    -12.22E-6   1.5575     118.68E-6 
 1.5204E+3 -37.475    -12.22E-6   1.5575     118.65E-6 
 1.5208E+3 -37.473    -12.22E-6   1.5575     118.62E-6 
 1.5211E+3 -37.471    -12.22E-6   1.5575     118.6E-6  
 1.5215E+3 -37.469    -12.22E-6   1.5575     118.57E-6 
 1.5218E+3 -37.467    -12.22E-6   1.5575     118.54E-6 
 1.5222E+3 -37.465    -12.22E-6   1.5575     118.52E-6 
 1.5225E+3 -37.463    -12.22E-6   1.5575     118.49E-6 
 1.5229E+3 -37.461    -12.22E-6   1.5575     118.46E-6 
 1.5232E+3 -37.459    -12.22E-6   1.5575     118.43E-6 
 1.5236E+3 -37.457    -12.22E-6   1.5575     118.41E-6 
 1.5239E+3 -37.455    -12.22E-6   1.5575     118.38E-6 
 1.5243E+3 -37.453    -12.22E-6   1.5575     118.35E-6 
 1.5246E+3 -37.451    -12.22E-6   1.5575     118.32E-6 
 1.525E+3  -37.449    -12.22E-6   1.5575     118.3E-6  
 1.5254E+3 -37.447    -12.22E-6   1.5575     118.27E-6 
 1.5257E+3 -37.445    -12.22E-6   1.5575     118.24E-6 
 1.5261E+3 -37.443    -12.22E-6   1.5575     118.22E-6 
 1.5264E+3 -37.441    -12.22E-6   1.5575     118.19E-6 
 1.5268E+3 -37.439    -12.22E-6   1.5575     118.16E-6 
 1.5271E+3 -37.437    -12.22E-6   1.5575     118.13E-6 
 1.5275E+3 -37.435    -12.22E-6   1.5575     118.11E-6 
 1.5278E+3 -37.433    -12.22E-6   1.5575     118.08E-6 
 1.5282E+3 -37.431    -12.22E-6   1.5575     118.05E-6 
 1.5285E+3 -37.429    -12.22E-6   1.5575     118.03E-6 
 1.5289E+3 -37.427    -12.219E-6  1.5575     118.E-6   
 1.5292E+3 -37.425    -12.219E-6  1.5575     117.97E-6 
 1.5296E+3 -37.423    -12.219E-6  1.5575     117.94E-6 
 1.5299E+3 -37.421    -12.219E-6  1.5575     117.92E-6 
 1.5303E+3 -37.419    -12.219E-6  1.5575     117.89E-6 
 1.5306E+3 -37.417    -12.219E-6  1.5575     117.86E-6 
 1.531E+3  -37.415    -12.219E-6  1.5574     117.84E-6 
 1.5313E+3 -37.413    -12.219E-6  1.5574     117.81E-6 
 1.5317E+3 -37.411    -12.219E-6  1.5574     117.78E-6 
 1.532E+3  -37.409    -12.219E-6  1.5574     117.75E-6 
 1.5324E+3 -37.407    -12.219E-6  1.5574     117.73E-6 
 1.5327E+3 -37.405    -12.219E-6  1.5574     117.7E-6  
 1.5331E+3 -37.403    -12.219E-6  1.5574     117.67E-6 
 1.5335E+3 -37.401    -12.219E-6  1.5574     117.65E-6 
 1.5338E+3 -37.399    -12.219E-6  1.5574     117.62E-6 
 1.5342E+3 -37.397    -12.219E-6  1.5574     117.59E-6 
 1.5345E+3 -37.395    -12.219E-6  1.5574     117.56E-6 
 1.5349E+3 -37.393    -12.219E-6  1.5574     117.54E-6 
 1.5352E+3 -37.391    -12.219E-6  1.5574     117.51E-6 
 1.5356E+3 -37.389    -12.219E-6  1.5574     117.48E-6 
 1.5359E+3 -37.387    -12.219E-6  1.5574     117.46E-6 
 1.5363E+3 -37.385    -12.219E-6  1.5574     117.43E-6 
 1.5366E+3 -37.383    -12.219E-6  1.5574     117.4E-6  
 1.537E+3  -37.381    -12.219E-6  1.5574     117.38E-6 
 1.5373E+3 -37.379    -12.219E-6  1.5574     117.35E-6 
 1.5377E+3 -37.377    -12.219E-6  1.5574     117.32E-6 
 1.538E+3  -37.375    -12.219E-6  1.5574     117.29E-6 
 1.5384E+3 -37.373    -12.219E-6  1.5574     117.27E-6 
 1.5388E+3 -37.371    -12.219E-6  1.5574     117.24E-6 
 1.5391E+3 -37.369    -12.219E-6  1.5574     117.21E-6 
 1.5395E+3 -37.367    -12.219E-6  1.5574     117.19E-6 
 1.5398E+3 -37.365    -12.219E-6  1.5574     117.16E-6 
 1.5402E+3 -37.363    -12.219E-6  1.5574     117.13E-6 
 1.5405E+3 -37.361    -12.219E-6  1.5574     117.11E-6 
 1.5409E+3 -37.359    -12.219E-6  1.5574     117.08E-6 
 1.5412E+3 -37.357    -12.218E-6  1.5574     117.05E-6 
 1.5416E+3 -37.355    -12.218E-6  1.5574     117.02E-6 
 1.5419E+3 -37.353    -12.218E-6  1.5574     117.E-6   
 1.5423E+3 -37.351    -12.218E-6  1.5573     116.97E-6 
 1.5427E+3 -37.349    -12.218E-6  1.5573     116.94E-6 
 1.543E+3  -37.347    -12.218E-6  1.5573     116.92E-6 
 1.5434E+3 -37.345    -12.218E-6  1.5573     116.89E-6 
 1.5437E+3 -37.343    -12.218E-6  1.5573     116.86E-6 
 1.5441E+3 -37.341    -12.218E-6  1.5573     116.84E-6 
 1.5444E+3 -37.339    -12.218E-6  1.5573     116.81E-6 
 1.5448E+3 -37.337    -12.218E-6  1.5573     116.78E-6 
 1.5451E+3 -37.335    -12.218E-6  1.5573     116.76E-6 
 1.5455E+3 -37.333    -12.218E-6  1.5573     116.73E-6 
 1.5459E+3 -37.331    -12.218E-6  1.5573     116.7E-6  
 1.5462E+3 -37.329    -12.218E-6  1.5573     116.68E-6 
 1.5466E+3 -37.327    -12.218E-6  1.5573     116.65E-6 
 1.5469E+3 -37.325    -12.218E-6  1.5573     116.62E-6 
 1.5473E+3 -37.323    -12.218E-6  1.5573     116.59E-6 
 1.5476E+3 -37.321    -12.218E-6  1.5573     116.57E-6 
 1.548E+3  -37.319    -12.218E-6  1.5573     116.54E-6 
 1.5484E+3 -37.317    -12.218E-6  1.5573     116.51E-6 
 1.5487E+3 -37.315    -12.218E-6  1.5573     116.49E-6 
 1.5491E+3 -37.313    -12.218E-6  1.5573     116.46E-6 
 1.5494E+3 -37.311    -12.218E-6  1.5573     116.43E-6 
 1.5498E+3 -37.309    -12.218E-6  1.5573     116.41E-6 
 1.5501E+3 -37.307    -12.218E-6  1.5573     116.38E-6 
 1.5505E+3 -37.305    -12.218E-6  1.5573     116.35E-6 
 1.5509E+3 -37.303    -12.218E-6  1.5573     116.33E-6 
 1.5512E+3 -37.301    -12.218E-6  1.5573     116.3E-6  
 1.5516E+3 -37.299    -12.218E-6  1.5573     116.27E-6 
 1.5519E+3 -37.297    -12.218E-6  1.5573     116.25E-6 
 1.5523E+3 -37.295    -12.218E-6  1.5573     116.22E-6 
 1.5526E+3 -37.293    -12.218E-6  1.5573     116.19E-6 
 1.553E+3  -37.291    -12.218E-6  1.5573     116.17E-6 
 1.5534E+3 -37.289    -12.218E-6  1.5572     116.14E-6 
 1.5537E+3 -37.287    -12.218E-6  1.5572     116.11E-6 
 1.5541E+3 -37.285    -12.217E-6  1.5572     116.09E-6 
 1.5544E+3 -37.283    -12.217E-6  1.5572     116.06E-6 
 1.5548E+3 -37.281    -12.217E-6  1.5572     116.03E-6 
 1.5551E+3 -37.279    -12.217E-6  1.5572     116.01E-6 
 1.5555E+3 -37.277    -12.217E-6  1.5572     115.98E-6 
 1.5559E+3 -37.275    -12.217E-6  1.5572     115.95E-6 
 1.5562E+3 -37.273    -12.217E-6  1.5572     115.93E-6 
 1.5566E+3 -37.271    -12.217E-6  1.5572     115.9E-6  
 1.5569E+3 -37.269    -12.217E-6  1.5572     115.87E-6 
 1.5573E+3 -37.267    -12.217E-6  1.5572     115.85E-6 
 1.5577E+3 -37.265    -12.217E-6  1.5572     115.82E-6 
 1.558E+3  -37.263    -12.217E-6  1.5572     115.79E-6 
 1.5584E+3 -37.261    -12.217E-6  1.5572     115.77E-6 
 1.5587E+3 -37.259    -12.217E-6  1.5572     115.74E-6 
 1.5591E+3 -37.257    -12.217E-6  1.5572     115.71E-6 
 1.5594E+3 -37.255    -12.217E-6  1.5572     115.69E-6 
 1.5598E+3 -37.253    -12.217E-6  1.5572     115.66E-6 
 1.5602E+3 -37.251    -12.217E-6  1.5572     115.63E-6 
 1.5605E+3 -37.249    -12.217E-6  1.5572     115.61E-6 
 1.5609E+3 -37.247    -12.217E-6  1.5572     115.58E-6 
 1.5612E+3 -37.245    -12.217E-6  1.5572     115.55E-6 
 1.5616E+3 -37.243    -12.217E-6  1.5572     115.53E-6 
 1.562E+3  -37.241    -12.217E-6  1.5572     115.5E-6  
 1.5623E+3 -37.239    -12.217E-6  1.5572     115.47E-6 
 1.5627E+3 -37.237    -12.217E-6  1.5572     115.45E-6 
 1.563E+3  -37.235    -12.217E-6  1.5572     115.42E-6 
 1.5634E+3 -37.233    -12.217E-6  1.5572     115.39E-6 
 1.5638E+3 -37.231    -12.217E-6  1.5572     115.37E-6 
 1.5641E+3 -37.229    -12.217E-6  1.5572     115.34E-6 
 1.5645E+3 -37.227    -12.217E-6  1.5572     115.31E-6 
 1.5648E+3 -37.225    -12.217E-6  1.5571     115.29E-6 
 1.5652E+3 -37.223    -12.217E-6  1.5571     115.26E-6 
 1.5656E+3 -37.221    -12.217E-6  1.5571     115.23E-6 
 1.5659E+3 -37.219    -12.217E-6  1.5571     115.21E-6 
 1.5663E+3 -37.217    -12.217E-6  1.5571     115.18E-6 
 1.5666E+3 -37.215    -12.217E-6  1.5571     115.15E-6 
 1.567E+3  -37.213    -12.216E-6  1.5571     115.13E-6 
 1.5674E+3 -37.211    -12.216E-6  1.5571     115.1E-6  
 1.5677E+3 -37.209    -12.216E-6  1.5571     115.07E-6 
 1.5681E+3 -37.207    -12.216E-6  1.5571     115.05E-6 
 1.5684E+3 -37.205    -12.216E-6  1.5571     115.02E-6 
 1.5688E+3 -37.203    -12.216E-6  1.5571     115.E-6   
 1.5692E+3 -37.201    -12.216E-6  1.5571     114.97E-6 
 1.5695E+3 -37.199    -12.216E-6  1.5571     114.94E-6 
 1.5699E+3 -37.197    -12.216E-6  1.5571     114.92E-6 
 1.5703E+3 -37.195    -12.216E-6  1.5571     114.89E-6 
 1.5706E+3 -37.193    -12.216E-6  1.5571     114.86E-6 
 1.571E+3  -37.191    -12.216E-6  1.5571     114.84E-6 
 1.5713E+3 -37.189    -12.216E-6  1.5571     114.81E-6 
 1.5717E+3 -37.187    -12.216E-6  1.5571     114.78E-6 
 1.5721E+3 -37.185    -12.216E-6  1.5571     114.76E-6 
 1.5724E+3 -37.183    -12.216E-6  1.5571     114.73E-6 
 1.5728E+3 -37.181    -12.216E-6  1.5571     114.7E-6  
 1.5731E+3 -37.179    -12.216E-6  1.5571     114.68E-6 
 1.5735E+3 -37.177    -12.216E-6  1.5571     114.65E-6 
 1.5739E+3 -37.175    -12.216E-6  1.5571     114.63E-6 
 1.5742E+3 -37.173    -12.216E-6  1.5571     114.6E-6  
 1.5746E+3 -37.171    -12.216E-6  1.5571     114.57E-6 
 1.575E+3  -37.169    -12.216E-6  1.5571     114.55E-6 
 1.5753E+3 -37.167    -12.216E-6  1.5571     114.52E-6 
 1.5757E+3 -37.165    -12.216E-6  1.5571     114.49E-6 
 1.5761E+3 -37.163    -12.216E-6  1.557      114.47E-6 
 1.5764E+3 -37.161    -12.216E-6  1.557      114.44E-6 
 1.5768E+3 -37.159    -12.216E-6  1.557      114.41E-6 
 1.5771E+3 -37.157    -12.216E-6  1.557      114.39E-6 
 1.5775E+3 -37.155    -12.216E-6  1.557      114.36E-6 
 1.5779E+3 -37.153    -12.216E-6  1.557      114.34E-6 
 1.5782E+3 -37.151    -12.216E-6  1.557      114.31E-6 
 1.5786E+3 -37.149    -12.216E-6  1.557      114.28E-6 
 1.579E+3  -37.147    -12.216E-6  1.557      114.26E-6 
 1.5793E+3 -37.145    -12.216E-6  1.557      114.23E-6 
 1.5797E+3 -37.143    -12.216E-6  1.557      114.2E-6  
 1.58E+3   -37.141    -12.215E-6  1.557      114.18E-6 
 1.5804E+3 -37.139    -12.215E-6  1.557      114.15E-6 
 1.5808E+3 -37.137    -12.215E-6  1.557      114.13E-6 
 1.5811E+3 -37.135    -12.215E-6  1.557      114.1E-6  
 1.5815E+3 -37.133    -12.215E-6  1.557      114.07E-6 
 1.5819E+3 -37.131    -12.215E-6  1.557      114.05E-6 
 1.5822E+3 -37.129    -12.215E-6  1.557      114.02E-6 
 1.5826E+3 -37.127    -12.215E-6  1.557      113.99E-6 
 1.583E+3  -37.125    -12.215E-6  1.557      113.97E-6 
 1.5833E+3 -37.123    -12.215E-6  1.557      113.94E-6 
 1.5837E+3 -37.121    -12.215E-6  1.557      113.92E-6 
 1.5841E+3 -37.119    -12.215E-6  1.557      113.89E-6 
 1.5844E+3 -37.117    -12.215E-6  1.557      113.86E-6 
 1.5848E+3 -37.115    -12.215E-6  1.557      113.84E-6 
 1.5851E+3 -37.113    -12.215E-6  1.557      113.81E-6 
 1.5855E+3 -37.111    -12.215E-6  1.557      113.78E-6 
 1.5859E+3 -37.109    -12.215E-6  1.557      113.76E-6 
 1.5862E+3 -37.107    -12.215E-6  1.557      113.73E-6 
 1.5866E+3 -37.105    -12.215E-6  1.557      113.71E-6 
 1.587E+3  -37.103    -12.215E-6  1.557      113.68E-6 
 1.5873E+3 -37.101    -12.215E-6  1.5569     113.65E-6 
 1.5877E+3 -37.099    -12.215E-6  1.5569     113.63E-6 
 1.5881E+3 -37.097    -12.215E-6  1.5569     113.6E-6  
 1.5884E+3 -37.095    -12.215E-6  1.5569     113.57E-6 
 1.5888E+3 -37.093    -12.215E-6  1.5569     113.55E-6 
 1.5892E+3 -37.091    -12.215E-6  1.5569     113.52E-6 
 1.5895E+3 -37.089    -12.215E-6  1.5569     113.5E-6  
 1.5899E+3 -37.087    -12.215E-6  1.5569     113.47E-6 
 1.5903E+3 -37.085    -12.215E-6  1.5569     113.44E-6 
 1.5906E+3 -37.083    -12.215E-6  1.5569     113.42E-6 
 1.591E+3  -37.081    -12.215E-6  1.5569     113.39E-6 
 1.5914E+3 -37.079    -12.215E-6  1.5569     113.37E-6 
 1.5917E+3 -37.077    -12.215E-6  1.5569     113.34E-6 
 1.5921E+3 -37.075    -12.215E-6  1.5569     113.31E-6 
 1.5925E+3 -37.073    -12.215E-6  1.5569     113.29E-6 
 1.5928E+3 -37.071    -12.215E-6  1.5569     113.26E-6 
 1.5932E+3 -37.069    -12.215E-6  1.5569     113.24E-6 
 1.5936E+3 -37.067    -12.214E-6  1.5569     113.21E-6 
 1.5939E+3 -37.065    -12.214E-6  1.5569     113.18E-6 
 1.5943E+3 -37.063    -12.214E-6  1.5569     113.16E-6 
 1.5947E+3 -37.061    -12.214E-6  1.5569     113.13E-6 
 1.595E+3  -37.059    -12.214E-6  1.5569     113.11E-6 
 1.5954E+3 -37.057    -12.214E-6  1.5569     113.08E-6 
